thinkBack: Stock quote and option quote for SPY on 10/26/13 12:59:59

UNDERLYING
Last,Net Chng,Volume,Open,High,Low
175.95,+.80,"93,625,090",175.51,176.00,175.17

Theo parameters
Theo date,Theo stock price,Theo volatility
11/2/13,+.00,+0.00%

OCT4 13  (0)  100 (Weeklys)
Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic,Bid,Ask,Exp,Strike,Bid,Ask,Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic
.66,.02,-.02,.40,.34,9.96,15.18%,61.56%,38.44%,71.08%,0,"4,054",6.95,3.01,9.73,10.19,MAR 14,169,3.94,4.30,-.34,.02,-.02,.41,-.26,4.12,15.08%,38.34%,61.66%,70.90%,2,138,0,4.12
.64,.02,-.02,.41,.34,9.23,14.91%,59.44%,40.56%,74.84%,0,412,5.95,3.28,9.00,9.46,MAR 14,170,4.24,4.60,-.37,.02,-.02,.42,-.28,4.42,14.86%,40.51%,59.49%,74.76%,0,85,0,4.42
.62,.02,-.02,.42,.34,8.57,14.75%,57.15%,42.85%,78.90%,0,46,4.95,3.615,6.50,10.63,MAR 14,171,4.56,4.92,-.39,.02,-.02,.43,-.30,4.74,14.63%,42.77%,57.23%,78.74%,0,809,0,4.74
.59,.03,-.02,.43,.33,7.83,14.36%,54.92%,45.08%,82.80%,0,66,3.95,3.88,7.60,8.06,MAR 14,172,4.90,5.26,-.41,.02,-.02,.43,-.31,5.08,14.40%,45.10%,54.90%,82.84%,0,408,0,5.08
.57,.03,-.02,.43,.32,7.17,14.11%,52.51%,47.49%,87.00%,0,"1,829",2.95,4.22,6.94,7.40,MAR 14,173,5.26,5.62,-.44,.02,-.02,.44,-.33,5.44,14.16%,47.51%,52.49%,87.05%,0,"1,320",0,5.44
.54,.03,-.02,.44,.31,6.53,13.84%,50.02%,49.98%,91.31%,0,391,1.95,4.58,6.30,6.76,MAR 14,174,5.65,6.01,-.46,.03,-.02,.44,-.35,5.83,13.94%,50.00%,50.00%,91.37%,0,"1,013",0,5.83
.51,.03,-.02,.44,.30,5.92,13.58%,47.45%,52.55%,95.73%,0,62,.95,4.97,5.74,6.10,MAR 14,175,6.02,6.48,-.49,.03,-.02,.44,-.37,6.25,13.74%,52.56%,47.44%,95.77%,0,497,0,6.25
.49,.03,-.02,.44,.29,5.40,13.46%,44.81%,55.19%,99.69%,0,48,0,5.40,4.15,6.65,MAR 14,176,6.47,6.93,-.51,.03,-.02,.44,-.39,6.70,13.54%,55.18%,44.82%,99.69%,15,36,.05,6.65
.46,.03,-.02,.44,.28,4.80,13.10%,42.09%,57.91%,93.41%,0,287,0,4.80,4.62,4.98,MAR 14,177,5.89,8.77,-.54,.03,-.02,.44,-.41,7.33,13.69%,57.72%,42.28%,93.70%,0,0,1.05,6.28
.43,.03,-.02,.44,.26,4.32,12.95%,39.39%,60.61%,87.16%,0,0,0,4.32,3.10,5.54,MAR 14,178,7.47,7.92,-.57,.03,-.02,.44,-.44,7.70,13.17%,60.49%,39.51%,87.38%,0,526,2.05,5.645
.40,.03,-.02,.43,.25,3.84,12.73%,36.63%,63.37%,80.85%,0,77,0,3.84,2.59,5.09,MAR 14,179,6.57,9.86,-.60,.03,-.02,.43,-.46,8.22,12.95%,63.20%,36.80%,81.17%,0,0,3.05,5.165
.37,.03,-.01,.42,.23,3.36,12.44%,33.80%,66.20%,74.41%,0,182,0,3.36,3.18,3.54,MAR 14,180,7.11,10.46,-.62,.03,-.02,.42,-.48,8.79,12.77%,65.88%,34.12%,75.06%,0,0,4.05,4.735
.34,.03,-.01,.41,.22,2.96,12.27%,31.07%,68.93%,68.23%,0,37,0,2.96,2.85,3.07,MAR 14,181,7.05,11.04,-.66,.03,-.02,.40,-.51,9.04,11.76%,69.56%,30.44%,66.91%,0,0,5.05,3.995
.31,.03,-.01,.39,.20,2.58,12.07%,28.35%,71.65%,62.10%,0,241,0,2.58,1.37,3.79,MAR 14,182,9.86,10.31,-.68,.03,-.02,.40,-.52,10.09,12.61%,70.93%,29.07%,63.62%,0,2,6.05,4.035

MAR5 14  (157)  100 (Quarterlys)
Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic,Bid,Ask,Exp,Strike,Bid,Ask,Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic
.74,.02,-.01,.37,.37,13.20,16.21%,68.37%,31.63%,58.77%,1,"1,051",10.95,2.25,13.09,13.31,MAR5 14,165,3.28,3.36,-.27,.02,-.02,.38,-.22,3.32,16.00%,31.36%,68.64%,58.27%,13,"4,731",0,3.32
.64,.02,-.02,.43,.36,9.38,14.86%,58.92%,41.08%,75.64%,1,"1,586",5.95,3.43,9.28,9.48,MAR5 14,170,4.60,4.69,-.37,.02,-.02,.43,-.30,4.65,14.84%,41.07%,58.93%,75.62%,32,"1,883",0,4.645
.61,.02,-.02,.44,.35,8.68,14.60%,56.76%,43.24%,79.45%,0,376,4.95,3.725,8.58,8.77,MAR5 14,171,4.92,5.02,-.39,.02,-.02,.44,-.32,4.97,14.63%,43.26%,56.74%,79.48%,11,652,0,4.97
.59,.02,-.02,.44,.35,8.01,14.38%,54.48%,45.52%,83.43%,0,852,3.95,4.06,7.93,8.09,MAR5 14,172,5.27,5.36,-.41,.02,-.02,.45,-.34,5.31,14.40%,45.53%,54.47%,83.45%,0,515,0,5.315
.57,.03,-.02,.45,.34,7.36,14.14%,52.14%,47.86%,87.50%,0,"1,041",2.95,4.41,7.29,7.43,MAR5 14,173,5.64,5.73,-.44,.02,-.02,.45,-.36,5.68,14.19%,47.88%,52.12%,87.53%,1,410,0,5.685
.54,.03,-.02,.45,.33,6.73,13.90%,49.73%,50.27%,91.65%,26,311,1.95,4.78,6.68,6.78,MAR5 14,174,6.03,6.12,-.46,.02,-.02,.46,-.38,6.08,13.97%,50.29%,49.71%,91.70%,0,579,0,6.075
.51,.03,-.02,.46,.32,6.12,13.65%,47.25%,52.75%,95.90%,65,"5,300",.95,5.175,6.08,6.17,MAR5 14,175,6.45,6.55,-.49,.02,-.02,.46,-.40,6.50,13.77%,52.76%,47.24%,95.93%,100,"5,261",0,6.50
.49,.03,-.02,.46,.31,5.54,13.41%,44.70%,55.30%,99.70%,1,38,0,5.545,5.50,5.59,MAR5 14,176,6.90,7.00,-.51,.03,-.02,.46,-.42,6.95,13.57%,55.28%,44.72%,99.70%,0,22,.05,6.90
.46,.03,-.02,.45,.29,5.00,13.18%,42.09%,57.91%,93.64%,1,0,0,5.00,4.95,5.05,MAR5 14,177,7.33,7.48,-.54,.03,-.02,.45,-.44,7.41,13.34%,57.86%,42.14%,93.72%,0,0,1.05,6.355
.43,.03,-.02,.45,.28,4.48,12.95%,39.45%,60.55%,87.52%,28,77,0,4.48,4.43,4.53,MAR5 14,178,7.83,7.98,-.57,.03,-.02,.45,-.46,7.91,13.14%,60.45%,39.55%,87.70%,0,24,2.05,5.855
.40,.03,-.01,.44,.26,4.00,12.73%,36.78%,63.22%,81.38%,0,140,0,3.995,3.95,4.04,MAR5 14,179,8.31,8.51,-.59,.03,-.02,.44,-.49,8.41,12.88%,63.11%,36.89%,81.61%,0,2,3.05,5.36
.37,.03,-.01,.43,.25,3.55,12.52%,34.10%,65.90%,75.27%,209,"9,469",0,3.545,3.50,3.59,MAR5 14,180,8.92,9.11,-.62,.03,-.02,.44,-.51,9.02,12.80%,65.64%,34.36%,75.80%,13,285,4.05,4.965
.35,.03,-.01,.42,.23,3.13,12.33%,31.45%,68.55%,69.23%,11,30,0,3.13,3.08,3.18,MAR5 14,181,9.47,9.68,-.65,.03,-.02,.42,-.53,9.58,12.54%,68.30%,31.70%,69.75%,0,11,5.05,4.525
.32,.03,-.01,.41,.22,2.74,12.13%,28.82%,71.18%,63.29%,0,49,0,2.745,2.70,2.79,MAR5 14,182,10.10,10.33,-.67,.02,-.02,.41,-.56,10.22,12.41%,70.81%,29.19%,64.07%,0,10,6.05,4.165

JUN 14  (238)  100
Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic,Bid,Ask,Exp,Strike,Bid,Ask,Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic
.63,.02,-.01,.53,.52,11.63,15.75%,56.67%,43.33%,78.60%,0,"3,209",6.95,4.675,11.53,11.72,JUN 14,169,6.42,6.49,-.38,.02,-.02,.54,-.48,6.46,15.85%,43.40%,56.60%,78.73%,0,"5,053",0,6.455
.61,.02,-.01,.54,.51,10.92,15.50%,54.99%,45.01%,81.48%,61,"14,441",5.95,4.97,10.83,11.01,JUN 14,170,6.76,6.83,-.40,.02,-.02,.54,-.50,6.79,15.65%,45.10%,54.90%,81.65%,108,"9,847",0,6.795
.59,.02,-.01,.54,.50,10.25,15.29%,53.25%,46.75%,84.46%,252,"3,515",4.95,5.30,10.22,10.28,JUN 14,171,7.12,7.19,-.41,.02,-.02,.55,-.52,7.15,15.47%,46.84%,53.16%,84.64%,1,920,0,7.155
.57,.02,-.01,.55,.50,9.60,15.08%,51.46%,48.54%,87.50%,0,"4,654",3.95,5.645,9.56,9.63,JUN 14,172,7.50,7.57,-.43,.02,-.02,.55,-.55,7.54,15.30%,48.63%,51.37%,87.68%,42,"1,818",0,7.535
.55,.02,-.01,.55,.49,8.96,14.87%,49.63%,50.37%,90.61%,0,"1,966",2.95,6.015,8.93,9.00,JUN 14,173,7.89,7.96,-.45,.02,-.02,.56,-.57,7.92,15.11%,50.44%,49.56%,90.75%,0,686,0,7.925
.53,.02,-.01,.56,.47,8.40,14.76%,47.74%,52.26%,93.79%,15,"3,581",1.95,6.455,8.40,8.41,JUN 14,174,8.30,8.38,-.47,.02,-.02,.56,-.59,8.34,14.94%,52.29%,47.71%,93.87%,31,"1,482",0,8.34
.51,.02,-.01,.56,.46,7.77,14.49%,45.84%,54.16%,96.95%,25,"18,947",.95,6.825,7.75,7.80,JUN 14,175,8.74,8.81,-.49,.02,-.02,.56,-.62,8.77,14.77%,54.17%,45.83%,97.00%,252,"9,425",0,8.775
.49,.02,-.01,.56,.45,7.21,14.30%,43.90%,56.10%,99.76%,212,"3,878",0,7.21,7.18,7.24,JUN 14,176,9.19,9.26,-.51,.02,-.02,.56,-.64,9.23,14.59%,56.07%,43.93%,99.77%,131,942,.05,9.175
.47,.02,-.01,.56,.44,6.67,14.11%,41.93%,58.07%,95.04%,1,"2,873",0,6.665,6.64,6.69,JUN 14,177,9.67,9.74,-.53,.02,-.02,.56,-.67,9.71,14.43%,58.00%,42.00%,95.16%,1,187,1.05,8.655
.45,.02,-.01,.56,.42,6.14,13.92%,39.94%,60.06%,90.30%,191,"1,441",0,6.145,6.12,6.17,JUN 14,178,10.11,10.27,-.55,.02,-.02,.56,-.70,10.19,14.24%,59.94%,40.06%,90.52%,100,265,2.05,8.14
.42,.02,-.01,.55,.41,5.64,13.73%,37.93%,62.07%,85.55%,262,"6,694",0,5.645,5.62,5.67,JUN 14,179,10.62,10.79,-.57,.02,-.02,.55,-.72,10.71,14.07%,61.89%,38.11%,85.90%,0,222,3.05,7.655
.40,.02,-.01,.54,.39,5.17,13.55%,35.91%,64.09%,80.80%,362,"13,118",0,5.17,5.14,5.20,JUN 14,180,11.16,11.33,-.59,.02,-.02,.54,-.75,11.25,13.91%,63.85%,36.15%,81.29%,1,362,4.05,7.195
.38,.02,-.01,.54,.37,4.71,13.36%,33.88%,66.12%,76.04%,0,680,0,4.71,4.68,4.74,JUN 14,181,11.72,11.90,-.61,.02,-.02,.54,-.78,11.81,13.76%,65.79%,34.21%,76.73%,0,388,5.05,6.76
.36,.02,-.01,.53,.35,4.29,13.20%,31.88%,68.12%,71.37%,15,"2,877",0,4.29,4.26,4.32,JUN 14,182,12.31,12.49,-.63,.02,-.02,.53,-.80,12.40,13.62%,67.72%,32.28%,72.23%,1,256,6.05,6.35

JUN 14  (238)  10 (Mini)
Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic,Bid,Ask,Exp,Strike,Bid,Ask,Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic
.63,.02,-.01,.53,.52,11.51,15.53%,56.83%,43.17%,78.30%,0,16,6.95,4.56,9.25,13.77,JUN 14,169,4.87,8.04,-.38,.02,-.02,.54,-.48,6.46,15.85%,43.40%,56.60%,78.73%,0,83,0,6.455
.61,.02,-.01,.54,.51,10.86,15.38%,55.07%,44.93%,81.33%,0,12,5.95,4.905,8.65,13.06,JUN 14,170,4.92,8.78,-.40,.02,-.02,.54,-.50,6.85,15.76%,45.16%,54.84%,81.77%,0,11,0,6.85
.59,.02,-.01,.54,.50,9.98,14.79%,53.52%,46.48%,83.95%,0,0,4.95,5.03,7.90,12.06,JUN 14,171,5.58,8.68,-.41,.02,-.02,.55,-.52,7.13,15.43%,46.82%,53.18%,84.60%,0,1,0,7.13
.57,.02,-.01,.55,.50,9.53,14.96%,51.51%,48.49%,87.41%,0,4,3.95,5.58,7.25,11.81,JUN 14,172,5.21,9.90,-.43,.02,-.02,.55,-.55,7.56,15.34%,48.64%,51.36%,87.71%,0,10,0,7.555
.55,.02,-.01,.55,.49,8.84,14.65%,49.69%,50.31%,90.47%,0,0,2.95,5.895,6.63,11.06,JUN 14,173,5.89,10.10,-.45,.02,-.02,.56,-.57,7.99,15.24%,50.48%,49.52%,90.83%,0,3,0,7.995
.53,.02,-.01,.56,.47,8.04,14.11%,47.85%,52.15%,93.52%,0,3,1.95,6.095,6.03,10.06,JUN 14,174,6.29,10.10,-.47,.02,-.02,.56,-.59,8.19,14.68%,52.25%,47.75%,93.76%,0,5,0,8.195
.51,.02,-.01,.56,.46,7.71,14.38%,45.84%,54.16%,96.93%,0,2,.95,6.765,5.43,10.00,JUN 14,175,6.55,11.05,-.49,.02,-.02,.56,-.62,8.80,14.81%,54.17%,45.83%,97.01%,0,0,0,8.80
.49,.02,-.01,.56,.45,6.95,13.84%,43.84%,56.16%,99.76%,0,0,0,6.955,4.85,9.06,JUN 14,176,7.23,11.05,-.51,.02,-.02,.56,-.64,9.14,14.44%,56.09%,43.91%,99.77%,0,1,.05,9.09
.47,.02,-.01,.56,.44,6.60,13.99%,41.90%,58.10%,95.00%,0,0,0,6.60,4.30,8.90,JUN 14,177,7.53,12.08,-.53,.02,-.02,.56,-.67,9.81,14.61%,57.96%,42.04%,95.22%,0,10,1.05,8.755
.44,.02,-.01,.55,.42,5.92,13.52%,39.77%,60.23%,90.00%,0,0,0,5.92,3.78,8.06,JUN 14,178,7.90,12.12,-.55,.02,-.02,.56,-.70,10.01,13.92%,60.07%,39.93%,90.30%,0,0,2.05,7.96
.42,.02,-.01,.55,.40,5.51,13.49%,37.79%,62.21%,85.28%,0,203,0,5.51,3.28,7.74,JUN 14,179,8.43,13.10,-.57,.02,-.02,.55,-.72,10.77,14.18%,61.84%,38.16%,86.01%,0,0,3.05,7.715
.40,.02,-.01,.54,.38,4.93,13.11%,35.59%,64.41%,80.15%,0,0,0,4.93,2.80,7.06,JUN 14,180,8.99,13.12,-.59,.02,-.02,.54,-.75,11.06,13.56%,64.08%,35.92%,80.81%,0,0,4.05,7.005
.38,.02,-.01,.54,.37,4.68,13.29%,33.82%,66.18%,75.93%,0,84,0,4.675,2.35,7.00,JUN 14,181,9.57,14.12,-.61,.02,-.02,.54,-.78,11.85,13.83%,65.74%,34.26%,76.84%,0,0,5.05,6.795
.35,.02,-.01,.52,.35,4.00,12.63%,31.30%,68.70%,70.14%,0,98,0,3.995,1.93,6.06,JUN 14,182,10.17,14.12,-.64,.02,-.02,.52,-.81,12.15,13.13%,68.19%,31.81%,71.24%,0,21,6.05,6.095

JUN5 14  (248)  100 (Quarterlys)
Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic,Bid,Ask,Exp,Strike,Bid,Ask,Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic
.62,.02,-.01,.54,.54,11.74,15.71%,56.34%,43.66%,79.04%,0,359,6.95,4.79,11.63,11.85,JUN5 14,169,6.59,6.69,-.38,.02,-.02,.55,-.50,6.64,15.81%,43.74%,56.26%,79.18%,5,133,0,6.64
.61,.02,-.01,.55,.53,11.06,15.51%,54.67%,45.33%,81.91%,1,296,5.95,5.11,10.95,11.17,JUN5 14,170,6.93,7.04,-.40,.02,-.02,.56,-.52,6.98,15.63%,45.41%,54.59%,82.05%,0,"2,051",0,6.985
.59,.02,-.01,.55,.52,10.41,15.32%,52.94%,47.06%,84.86%,0,399,4.95,5.455,10.32,10.49,JUN5 14,171,7.29,7.40,-.42,.02,-.02,.56,-.55,7.34,15.45%,47.12%,52.88%,84.98%,0,258,0,7.345
.57,.02,-.01,.56,.51,9.76,15.12%,51.19%,48.81%,87.83%,0,316,3.95,5.805,9.67,9.84,JUN5 14,172,7.66,7.77,-.43,.02,-.02,.57,-.57,7.72,15.26%,48.87%,51.13%,87.94%,0,"1,100",0,7.715
.55,.02,-.01,.57,.50,9.12,14.91%,49.40%,50.60%,90.85%,0,145,2.95,6.175,9.05,9.20,JUN5 14,173,8.06,8.17,-.45,.02,-.02,.57,-.59,8.11,15.09%,50.65%,49.35%,90.96%,0,279,0,8.115
.53,.02,-.01,.57,.49,8.52,14.72%,47.56%,52.44%,93.93%,0,697,1.95,6.57,8.47,8.57,JUN5 14,174,8.47,8.58,-.47,.02,-.02,.57,-.62,8.52,14.90%,52.47%,47.53%,94.00%,0,303,0,8.525
.51,.02,-.01,.57,.48,7.93,14.53%,45.69%,54.31%,97.03%,0,270,.95,6.985,7.88,7.99,JUN5 14,175,8.91,9.01,-.49,.02,-.02,.57,-.65,8.96,14.73%,54.31%,45.69%,97.07%,10,150,0,8.96
.49,.02,-.01,.57,.47,7.36,14.32%,43.79%,56.21%,99.77%,0,181,0,7.36,7.31,7.41,JUN5 14,176,9.35,9.47,-.51,.02,-.02,.57,-.67,9.41,14.55%,56.18%,43.82%,99.77%,0,296,.05,9.36
.47,.02,-.01,.57,.45,6.82,14.14%,41.87%,58.13%,95.14%,0,666,0,6.815,6.76,6.87,JUN5 14,177,9.83,9.94,-.53,.02,-.02,.57,-.70,9.89,14.39%,58.07%,41.93%,95.23%,0,88,1.05,8.835
.45,.02,-.01,.57,.44,6.29,13.95%,39.92%,60.08%,90.48%,0,802,0,6.29,6.24,6.34,JUN5 14,178,10.30,10.45,-.55,.02,-.02,.57,-.72,10.38,14.21%,59.98%,40.02%,90.66%,0,104,2.05,8.325
.43,.02,-.01,.56,.42,5.79,13.77%,37.96%,62.04%,85.83%,0,697,0,5.795,5.74,5.85,JUN5 14,179,10.82,10.97,-.57,.02,-.02,.56,-.75,10.90,14.05%,61.89%,38.11%,86.12%,0,225,3.05,7.845
.40,.02,-.01,.56,.41,5.32,13.59%,35.99%,64.01%,81.17%,0,333,0,5.315,5.26,5.37,JUN5 14,180,11.34,11.52,-.59,.02,-.02,.56,-.78,11.43,13.89%,63.81%,36.19%,81.58%,0,209,4.05,7.38
.38,.02,-.01,.55,.39,4.87,13.42%,34.02%,65.98%,76.54%,0,378,0,4.865,4.81,4.92,JUN5 14,181,11.90,12.09,-.61,.02,-.02,.55,-.81,12.00,13.74%,65.72%,34.28%,77.09%,0,49,5.05,6.945
.30,.02,-.01,.50,.31,3.29,12.75%,26.26%,73.74%,58.54%,0,708,0,3.295,3.25,3.34,JUN5 14,185,14.38,14.59,-.69,.02,-.02,.50,-.92,14.49,13.21%,73.15%,26.85%,59.83%,0,41,9.05,5.435

SEP 14  (329)  100
Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic,Bid,Ask,Exp,Strike,Bid,Ask,Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic
.61,.02,-.01,.63,.67,13.10,16.26%,53.57%,46.43%,82.83%,0,"1,641",6.95,6.145,12.99,13.20,SEP 14,169,8.55,8.66,-.40,.01,-.02,.64,-.71,8.60,16.48%,46.56%,53.44%,83.06%,0,"1,719",0,8.605
.59,.02,-.01,.63,.67,12.46,16.12%,52.13%,47.87%,85.25%,0,"1,431",5.95,6.51,12.38,12.54,SEP 14,170,8.91,9.02,-.41,.01,-.02,.64,-.73,8.96,16.30%,47.97%,52.03%,85.42%,0,"1,202",0,8.965
.57,.02,-.01,.64,.66,11.82,15.94%,50.67%,49.33%,87.68%,0,596,4.95,6.87,11.74,11.90,SEP 14,171,9.30,9.41,-.43,.01,-.02,.65,-.76,9.35,16.16%,49.42%,50.58%,87.84%,149,"2,481",0,9.355
.56,.02,-.01,.65,.65,11.20,15.77%,49.19%,50.81%,90.13%,1,"1,676",3.95,7.245,11.12,11.27,SEP 14,172,9.69,9.80,-.44,.01,-.02,.65,-.79,9.74,15.99%,50.88%,49.12%,90.26%,1,833,0,9.745
.54,.02,-.01,.65,.64,10.57,15.58%,47.70%,52.30%,92.59%,0,992,2.95,7.625,10.51,10.64,SEP 14,173,10.10,10.21,-.46,.01,-.02,.65,-.81,10.15,15.83%,52.36%,47.64%,92.71%,0,822,0,10.155
.53,.02,-.01,.65,.63,9.98,15.41%,46.17%,53.83%,95.09%,0,253,1.95,8.03,9.91,10.05,SEP 14,174,10.53,10.64,-.47,.01,-.02,.66,-.84,10.58,15.67%,53.86%,46.14%,95.17%,0,443,0,10.585
.51,.02,-.01,.65,.62,9.40,15.23%,44.63%,55.37%,97.60%,2,"1,474",.95,8.45,9.33,9.47,SEP 14,175,10.97,11.08,-.49,.02,-.02,.66,-.87,11.02,15.51%,55.38%,44.62%,97.64%,6,763,0,11.025
.49,.02,-.01,.65,.60,8.84,15.07%,43.06%,56.94%,99.81%,0,118,0,8.84,8.77,8.91,SEP 14,176,11.43,11.54,-.50,.02,-.02,.66,-.90,11.49,15.36%,56.92%,43.08%,99.81%,87,136,.05,11.435
.47,.02,-.01,.65,.59,8.30,14.90%,41.48%,58.52%,95.90%,0,185,0,8.30,8.23,8.37,SEP 14,177,11.90,12.02,-.52,.02,-.02,.65,-.93,11.96,15.21%,58.46%,41.54%,95.99%,0,760,1.05,10.91
.46,.02,-.01,.65,.57,7.77,14.72%,39.88%,60.12%,91.98%,0,482,0,7.765,7.70,7.83,SEP 14,178,12.35,12.52,-.54,.02,-.02,.65,-.96,12.44,15.03%,60.02%,39.98%,92.15%,0,91,2.05,10.385
.44,.02,-.01,.65,.56,7.27,14.58%,38.29%,61.71%,88.09%,0,385,0,7.275,7.21,7.34,SEP 14,179,12.87,13.02,-.55,.02,-.02,.65,-.99,12.95,14.88%,61.59%,38.41%,88.33%,0,116,3.05,9.895
.42,.02,-.01,.64,.54,6.78,14.42%,36.68%,63.32%,84.18%,1,"4,785",0,6.785,6.73,6.84,SEP 14,180,13.40,13.56,-.57,.02,-.02,.64,-1.02,13.48,14.75%,63.15%,36.85%,84.53%,0,142,4.05,9.43
.40,.02,-.01,.64,.52,6.32,14.26%,35.07%,64.93%,80.28%,0,824,0,6.315,6.26,6.37,SEP 14,181,13.92,14.16,-.58,.02,-.02,.64,-1.05,14.04,14.62%,64.70%,35.30%,80.77%,0,94,5.05,8.99
.39,.02,-.01,.63,.50,5.86,14.09%,33.45%,66.55%,76.40%,0,639,0,5.86,5.80,5.92,SEP 14,182,14.49,14.71,-.60,.02,-.02,.63,-1.08,14.60,14.48%,66.27%,33.73%,77.01%,0,50,6.05,8.55

SEP 14  (329)  10 (Mini)
Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic,Bid,Ask,Exp,Strike,Bid,Ask,Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic
.61,.02,-.01,.63,.67,12.91,15.96%,53.76%,46.24%,82.50%,0,69,6.95,5.955,10.73,15.08,SEP 14,169,6.28,10.98,-.40,.01,-.02,.64,-.71,8.63,16.52%,46.58%,53.42%,83.10%,0,1,0,8.63
.59,.02,-.01,.63,.67,12.12,15.58%,52.41%,47.59%,84.75%,0,1,5.95,6.17,10.08,14.16,SEP 14,170,6.69,11.06,-.41,.01,-.02,.64,-.73,8.87,16.16%,47.90%,52.10%,85.30%,0,0,0,8.875
.57,.02,-.01,.64,.66,11.71,15.77%,50.75%,49.25%,87.54%,0,0,4.95,6.76,9.43,13.99,SEP 14,171,7.03,11.12,-.43,.01,-.02,.65,-.76,9.07,15.72%,49.23%,50.77%,87.51%,0,0,0,9.075
.56,.02,-.01,.65,.65,10.94,15.38%,49.33%,50.67%,89.88%,0,0,3.95,6.99,8.80,13.08,SEP 14,172,7.43,12.12,-.44,.01,-.02,.65,-.79,9.77,16.03%,50.89%,49.11%,90.29%,0,0,0,9.775
.54,.02,-.01,.65,.64,10.48,15.44%,47.73%,52.27%,92.53%,0,0,2.95,7.535,8.20,12.77,SEP 14,173,7.84,12.12,-.46,.02,-.02,.65,-.81,9.98,15.56%,52.30%,47.70%,92.58%,0,3,0,9.98
.53,.02,-.01,.65,.63,9.88,15.26%,46.19%,53.81%,95.04%,0,0,1.95,7.93,7.60,12.16,SEP 14,174,8.26,12.95,-.47,.01,-.02,.66,-.84,10.60,15.70%,53.87%,46.13%,95.18%,0,0,0,10.605
.51,.02,-.01,.65,.61,9.05,14.71%,44.64%,55.36%,97.52%,0,0,.95,8.105,7.03,11.08,SEP 14,175,8.69,13.14,-.49,.02,-.02,.66,-.87,10.91,15.35%,55.38%,44.62%,97.62%,0,2,0,10.915
.49,.02,-.01,.65,.60,8.74,14.92%,43.05%,56.95%,99.80%,0,0,0,8.745,6.45,11.04,SEP 14,176,9.15,13.14,-.51,.02,-.02,.66,-.90,11.15,14.84%,56.96%,43.04%,99.80%,0,10,.05,11.095
.47,.02,-.01,.65,.58,8.01,14.45%,41.39%,58.61%,95.77%,0,1,0,8.005,5.93,10.08,SEP 14,177,9.63,14.14,-.52,.02,-.02,.65,-.93,11.88,15.09%,58.48%,41.52%,95.96%,0,0,1.05,10.835
.46,.02,-.01,.65,.57,7.68,14.59%,39.84%,60.16%,91.91%,0,11,0,7.68,5.38,9.98,SEP 14,178,10.13,14.14,-.54,.02,-.02,.65,-.96,12.14,14.57%,60.16%,39.84%,91.90%,0,0,2.05,10.085
.44,.02,-.01,.65,.55,7.02,14.19%,38.12%,61.88%,87.75%,0,0,0,7.02,4.88,9.16,SEP 14,179,10.58,15.08,-.55,.02,-.02,.65,-.99,12.83,14.70%,61.66%,38.34%,88.19%,0,0,3.05,9.78
